Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
2095,3.128e-05,6.174e+00,0.7755,0.6216, 46.84, 36.12, 3.103, 2.140,0.00437,0.003488,1.266e+00,0.8595,0.6883, 47.47, 36.61, 2.074, 1.624,0.004618,0.003707
2096,3.126e-05,6.163e+00,0.7524,0.6035, 46.80, 36.09, 2.928, 2.013,0.00467,0.003743,1.254e+00,0.8407,0.6912, 47.23, 36.41, 1.879, 1.484,0.004879,0.003872
2097,3.125e-05,6.161e+00,0.7681,0.6151, 46.79, 36.09, 2.843, 1.983,0.00485,0.003902,1.300e+00,0.8321,0.7010, 47.91, 37.06, 4.142, 2.949,0.005442,0.004227
2098,3.123e-05,6.199e+00,0.8015,0.6370, 46.90, 36.17, 3.239, 2.212,0.00476,0.003775,1.285e+00,1.0934,0.8509, 47.69, 36.87, 3.574, 2.589,0.005060,0.003935
2099,3.122e-05,6.190e+00,0.8410,0.6726, 46.86, 36.13, 3.157, 2.198,0.00450,0.003590,1.266e+00,0.8360,0.6902, 47.45, 36.59, 1.975, 1.551,0.004672,0.003642
2100,3.120e-05,6.148e+00,0.7963,0.6407, 46.75, 36.05, 2.979, 2.031,0.00443,0.003530,1.253e+00,0.8343,0.6910, 47.23, 36.41, 1.915, 1.506,0.004489,0.003496
2101,3.119e-05,6.144e+00,0.7601,0.6088, 46.74, 36.03, 3.014, 2.050,0.00429,0.003394,1.300e+00,0.9537,0.7485, 47.99, 37.12, 3.846, 2.754,0.004645,0.003646
2102,3.117e-05,6.182e+00,0.7533,0.6018, 46.84, 36.10, 3.048, 2.101,0.00446,0.003564,1.284e+00,0.9369,0.7377, 47.64, 36.83, 3.900, 2.793,0.005183,0.004172
2103,3.116e-05,6.175e+00,0.7532,0.6030, 46.79, 36.06, 3.193, 2.192,0.00473,0.003739,1.263e+00,0.8969,0.7110, 47.41, 36.56, 2.152, 1.666,0.004489,0.003561
2104,3.114e-05,6.140e+00,0.7738,0.6171, 46.77, 36.06, 2.968, 2.058,0.00464,0.003698,1.251e+00,0.8267,0.6964, 47.17, 36.37, 1.796, 1.426,0.004776,0.003744
2105,3.113e-05,6.155e+00,0.7634,0.6071, 46.73, 36.00, 2.922, 2.014,0.00469,0.003761,1.295e+00,0.8584,0.6860, 47.89, 37.05, 3.975, 2.844,0.004566,0.003607
2106,3.111e-05,6.169e+00,0.7527,0.6002, 46.80, 36.09, 3.203, 2.185,0.00453,0.003608,1.275e+00,0.8864,0.7037, 47.54, 36.76, 3.724, 2.681,0.004458,0.003679
2107,3.110e-05,6.154e+00,0.7650,0.6149, 46.73, 36.03, 3.178, 2.199,0.00466,0.003720,1.266e+00,0.8557,0.7483, 47.48, 36.61, 1.898, 1.497,0.004587,0.003699
2108,3.108e-05,6.166e+00,0.8458,0.6667, 46.79, 36.07, 2.842, 1.973,0.00459,0.003682,1.255e+00,0.8862,0.7028, 47.23, 36.41, 1.942, 1.534,0.004854,0.003979
2109,3.106e-05,6.158e+00,0.7946,0.6392, 46.76, 36.03, 2.930, 2.005,0.00471,0.003767,1.289e+00,0.8981,0.7130, 47.76, 36.95, 3.909, 2.802,0.004882,0.003812
2110,3.105e-05,6.181e+00,0.7815,0.6246, 46.78, 36.07, 3.157, 2.176,0.00466,0.003700,1.274e+00,0.8241,0.6886, 47.44, 36.68, 3.991, 2.850,0.005274,0.004117
2111,3.103e-05,6.158e+00,0.8309,0.6738, 46.78, 36.08, 3.025, 2.084,0.00452,0.003625,1.269e+00,0.9144,0.7213, 47.50, 36.63, 2.133, 1.655,0.004743,0.003753
2112,3.102e-05,6.148e+00,0.7622,0.6091, 46.73, 36.02, 2.944, 2.035,0.00446,0.003547,1.255e+00,0.8343,0.6841, 47.28, 36.44, 1.855, 1.466,0.004456,0.003599
2113,3.100e-05,6.131e+00,0.7589,0.6012, 46.68, 35.97, 2.941, 2.036,0.00444,0.003489,1.293e+00,0.9028,0.7141, 47.82, 36.99, 3.949, 2.827,0.004879,0.003808
2114,3.099e-05,6.180e+00,0.7987,0.6425, 46.79, 36.06, 3.139, 2.170,0.00466,0.003710,1.275e+00,1.0499,0.8203, 47.51, 36.72, 3.615, 2.608,0.004870,0.003705
2115,3.097e-05,6.140e+00,0.7892,0.6305, 46.72, 36.00, 3.113, 2.138,0.00472,0.003787,1.265e+00,0.8269,0.7055, 47.46, 36.61, 2.047, 1.589,0.004434,0.003532
2116,3.096e-05,6.157e+00,0.7705,0.6150, 46.72, 36.02, 2.896, 2.014,0.00463,0.003691,1.253e+00,0.8643,0.6913, 47.22, 36.41, 1.976, 1.556,0.004614,0.003864
2117,3.094e-05,6.132e+00,0.7522,0.5988, 46.69, 35.99, 3.017, 2.063,0.00464,0.003728,1.293e+00,1.0295,0.8030, 47.82, 36.99, 3.851, 2.761,0.005086,0.004055
2118,3.093e-05,6.173e+00,0.7970,0.6286, 46.78, 36.04, 3.076, 2.144,0.00475,0.003760,1.281e+00,0.8256,0.6814, 47.57, 36.77, 3.856, 2.761,0.005407,0.004253
2119,3.091e-05,6.156e+00,0.7842,0.6283, 46.71, 36.00, 3.119, 2.144,0.00492,0.003927,1.260e+00,0.9670,0.7578, 47.35, 36.51, 2.056, 1.606,0.004491,0.003619
2120,3.090e-05,6.130e+00,0.8436,0.6875, 46.68, 36.00, 2.975, 2.045,0.00467,0.003718,1.249e+00,0.9900,0.7739, 47.17, 36.35, 1.908, 1.503,0.004364,0.003448
2121,3.088e-05,6.130e+00,0.8137,0.6502, 46.67, 35.97, 2.841, 1.975,0.00444,0.003497,1.297e+00,0.8366,0.6763, 47.92, 37.07, 4.090, 2.916,0.004385,0.003416
2122,3.087e-05,6.161e+00,0.7780,0.6242, 46.76, 36.06, 3.204, 2.198,0.00448,0.003555,1.280e+00,0.9674,0.7593, 47.62, 36.82, 3.788, 2.719,0.004576,0.003501
2123,3.085e-05,6.142e+00,0.7879,0.6292, 46.71, 36.01, 3.177, 2.188,0.00446,0.003540,1.257e+00,0.8608,0.6896, 47.28, 36.45, 2.014, 1.581,0.004752,0.003581
2124,3.084e-05,6.127e+00,0.7906,0.6273, 46.70, 36.02, 2.938, 2.034,0.00446,0.003554,1.244e+00,0.8404,0.7303, 47.06, 36.28, 1.812, 1.438,0.004510,0.003459
2125,3.082e-05,6.117e+00,0.7810,0.6293, 46.67, 35.98, 2.950, 1.997,0.00453,0.003616,1.294e+00,0.9309,0.7337, 47.85, 37.02, 3.986, 2.846,0.004808,0.003845
2126,3.081e-05,6.168e+00,0.7678,0.6179, 46.77, 36.08, 3.183, 2.190,0.00481,0.003779,1.279e+00,0.8631,0.6858, 47.51, 36.73, 3.982, 2.846,0.005518,0.004457
2127,3.079e-05,6.160e+00,0.7553,0.6010, 46.71, 36.00, 3.126, 2.141,0.00493,0.003904,1.258e+00,0.8452,0.6869, 47.31, 36.48, 2.119, 1.650,0.004531,0.003500
2128,3.078e-05,6.130e+00,0.7537,0.6086, 46.66, 35.95, 2.884, 2.006,0.00474,0.003757,1.249e+00,0.8211,0.7013, 47.09, 36.31, 1.750, 1.392,0.005414,0.004085
2129,3.076e-05,6.127e+00,0.8022,0.6380, 46.61, 35.92, 2.964, 2.026,0.00497,0.004022,1.290e+00,0.8470,0.6778, 47.76, 36.95, 4.136, 2.944,0.004736,0.003853
2130,3.074e-05,6.160e+00,0.7834,0.6282, 46.70, 36.00, 3.140, 2.153,0.00496,0.003962,1.275e+00,1.0248,0.7993, 47.48, 36.70, 3.389, 2.467,0.005412,0.004491
2131,3.073e-05,6.167e+00,0.7963,0.6446, 46.67, 35.99, 3.032, 2.133,0.00562,0.004499,1.262e+00,0.8247,0.6948, 47.37, 36.53, 1.972, 1.549,0.004796,0.003807
2132,3.071e-05,6.153e+00,0.8467,0.6703, 46.67, 35.97, 2.791, 1.940,0.00552,0.004316,1.259e+00,0.8512,0.7460, 47.16, 36.36, 1.841, 1.459,0.006496,0.005120
2133,3.070e-05,6.129e+00,0.7942,0.6281, 46.59, 35.94, 2.981, 2.052,0.00565,0.004442,1.283e+00,1.1187,0.8693, 47.65, 36.85, 3.744, 2.697,0.004932,0.003813
2134,3.068e-05,6.161e+00,0.8234,0.6689, 46.69, 35.99, 3.032, 2.112,0.00493,0.003882,1.265e+00,0.8154,0.6773, 47.36, 36.59, 3.610, 2.604,0.004338,0.003542
2135,3.067e-05,6.123e+00,0.8056,0.6484, 46.65, 35.96, 3.078, 2.134,0.00463,0.003638,1.268e+00,0.8939,0.7050, 47.47, 36.62, 2.095, 1.625,0.005086,0.004113
2136,3.065e-05,6.137e+00,0.7831,0.6330, 46.62, 35.94, 2.921, 2.015,0.00500,0.003977,1.257e+00,0.9099,0.7166, 47.22, 36.41, 2.061, 1.604,0.005493,0.004405
2137,3.064e-05,6.130e+00,0.7799,0.6175, 46.64, 35.94, 2.795, 1.950,0.00518,0.004084,1.278e+00,0.8414,0.6774, 47.55, 36.76, 3.818, 2.740,0.004973,0.003902
2138,3.062e-05,6.131e+00,0.7459,0.5962, 46.66, 35.95, 3.017, 2.123,0.00494,0.003895,1.264e+00,0.8579,0.6832, 47.26, 36.53, 3.697, 2.660,0.005333,0.004342
2139,3.061e-05,6.119e+00,0.7547,0.6061, 46.60, 35.91, 3.120, 2.163,0.00471,0.003731,1.269e+00,0.8923,0.7101, 47.53, 36.64, 2.092, 1.626,0.004364,0.003560
2140,3.059e-05,6.130e+00,0.7569,0.6052, 46.64, 35.94, 2.851, 2.000,0.00470,0.003715,1.254e+00,0.8410,0.6830, 47.22, 36.40, 1.903, 1.504,0.004910,0.003901
2141,3.058e-05,6.121e+00,0.7685,0.6176, 46.62, 35.92, 2.820, 1.954,0.00468,0.003733,1.276e+00,0.8822,0.6981, 47.53, 36.76, 3.965, 2.836,0.004630,0.003714
2142,3.056e-05,6.125e+00,0.7619,0.6127, 46.59, 35.93, 3.149, 2.181,0.00471,0.003749,1.263e+00,0.9316,0.7362, 47.27, 36.55, 3.745, 2.695,0.004914,0.003828
2143,3.055e-05,6.109e+00,0.7583,0.6083, 46.58, 35.92, 3.095, 2.146,0.00455,0.003604,1.262e+00,0.8321,0.7125, 47.39, 36.56, 2.044, 1.598,0.004380,0.003462
2144,3.053e-05,6.101e+00,0.7885,0.6246, 46.61, 35.93, 2.828, 1.970,0.00437,0.003446,1.248e+00,0.8268,0.6870, 47.14, 36.34, 1.873, 1.478,0.004414,0.003403
2145,3.051e-05,6.103e+00,0.7472,0.6002, 46.56, 35.90, 2.869, 1.983,0.00454,0.003577,1.279e+00,0.9762,0.7655, 47.59, 36.81, 3.835, 2.759,0.004780,0.003699
2146,3.050e-05,6.123e+00,0.7630,0.6088, 46.60, 35.92, 3.044, 2.118,0.00473,0.003756,1.265e+00,0.8907,0.7075, 47.28, 36.55, 3.759, 2.705,0.005258,0.004257
2147,3.048e-05,6.104e+00,0.7634,0.6071, 46.54, 35.86, 3.053, 2.120,0.00479,0.003796,1.266e+00,0.8526,0.6877, 47.44, 36.57, 2.082, 1.620,0.004738,0.003700
2148,3.047e-05,6.118e+00,0.7556,0.6048, 46.60, 35.91, 2.926, 2.028,0.00476,0.003784,1.250e+00,0.8586,0.6897, 47.14, 36.34, 1.884, 1.487,0.005075,0.004024
2149,3.045e-05,6.092e+00,0.7475,0.5954, 46.56, 35.88, 2.737, 1.914,0.00464,0.003689,1.279e+00,0.8333,0.6763, 47.57, 36.80, 4.001, 2.858,0.004814,0.003645
2150,3.044e-05,6.125e+00,0.7709,0.6120, 46.61, 35.93, 3.141, 2.172,0.00458,0.003658,1.266e+00,1.0260,0.8011, 47.34, 36.60, 3.628, 2.622,0.004978,0.003738
2151,3.042e-05,6.120e+00,0.7815,0.6323, 46.57, 35.90, 3.114, 2.162,0.00471,0.003753,1.261e+00,0.8389,0.6820, 47.36, 36.51, 1.952, 1.538,0.004672,0.003799
2152,3.041e-05,6.105e+00,0.7443,0.5916, 46.54, 35.88, 2.846, 1.975,0.00507,0.004082,1.250e+00,0.9356,0.7387, 47.14, 36.33, 1.994, 1.558,0.004892,0.004127
2153,3.039e-05,6.100e+00,0.7594,0.6129, 46.55, 35.88, 2.866, 1.975,0.00506,0.004082,1.278e+00,0.8344,0.6785, 47.52, 36.74, 3.992, 2.854,0.005160,0.004067
2154,3.038e-05,6.144e+00,0.7693,0.6159, 46.59, 35.91, 3.165, 2.160,0.00518,0.004106,1.269e+00,0.9174,0.7244, 47.29, 36.55, 3.465, 2.509,0.006413,0.005297
2155,3.036e-05,6.103e+00,0.7775,0.6254, 46.55, 35.87, 3.105, 2.168,0.00488,0.003931,1.259e+00,0.8582,0.6899, 47.32, 36.50, 1.924, 1.512,0.004870,0.003813
2156,3.035e-05,6.108e+00,0.7714,0.6137, 46.58, 35.90, 2.761, 1.927,0.00462,0.003647,1.246e+00,0.8265,0.6968, 47.08, 36.30, 1.902, 1.501,0.004726,0.003755
2157,3.033e-05,6.092e+00,0.7646,0.6136, 46.59, 35.91, 2.786, 1.945,0.00453,0.003603,1.274e+00,0.8685,0.6895, 47.51, 36.73, 3.961, 2.833,0.004430,0.003619
2158,3.032e-05,6.105e+00,0.7681,0.6127, 46.58, 35.92, 3.122, 2.131,0.00447,0.003542,1.262e+00,0.8249,0.6807, 47.29, 36.55, 3.649, 2.637,0.004659,0.003669
2159,3.030e-05,6.086e+00,0.7712,0.6199, 46.53, 35.86, 3.036, 2.117,0.00439,0.003458,1.257e+00,0.8510,0.6801, 47.31, 36.48, 2.043, 1.602,0.004439,0.003434
2160,3.028e-05,6.099e+00,0.7643,0.6090, 46.56, 35.88, 2.860, 1.980,0.00426,0.003373,1.242e+00,0.8239,0.6848, 47.02, 36.25, 1.941, 1.526,0.004394,0.003431
2161,3.027e-05,6.075e+00,0.7562,0.6014, 46.52, 35.84, 2.734, 1.897,0.00441,0.003518,1.277e+00,0.9126,0.7199, 47.55, 36.77, 3.946, 2.820,0.004478,0.003598
2162,3.025e-05,6.108e+00,0.7658,0.6106, 46.54, 35.88, 3.114, 2.141,0.00438,0.003467,1.261e+00,0.8340,0.6741, 47.27, 36.53, 3.685, 2.664,0.004577,0.003762
2163,3.024e-05,6.092e+00,0.7636,0.6167, 46.55, 35.89, 3.045, 2.112,0.00443,0.003515,1.254e+00,0.8317,0.6884, 47.24, 36.43, 2.003, 1.569,0.004588,0.003571
2164,3.022e-05,6.087e+00,0.7473,0.5988, 46.51, 35.85, 2.863, 1.984,0.00452,0.003576,1.246e+00,0.8567,0.6885, 47.03, 36.25, 1.935, 1.522,0.005337,0.004163
2165,3.021e-05,6.084e+00,0.7698,0.6137, 46.50, 35.82, 2.805, 1.945,0.00461,0.003658,1.276e+00,0.9174,0.7240, 47.49, 36.73, 4.028, 2.875,0.005026,0.003912
2166,3.019e-05,6.106e+00,0.7657,0.6101, 46.52, 35.85, 3.161, 2.180,0.00457,0.003623,1.259e+00,0.8399,0.6766, 47.23, 36.51, 3.619, 2.613,0.004656,0.003700
2167,3.018e-05,6.076e+00,0.7607,0.6109, 46.45, 35.81, 3.036, 2.132,0.00462,0.003710,1.259e+00,0.8655,0.6916, 47.35, 36.50, 1.939, 1.524,0.004325,0.003524
2168,3.016e-05,6.096e+00,0.7569,0.6097, 46.53, 35.87, 2.919, 2.010,0.00443,0.003555,1.244e+00,0.9121,0.7156, 47.07, 36.28, 1.978, 1.551,0.004292,0.003499
2169,3.015e-05,6.096e+00,0.7977,0.6447, 46.49, 35.82, 2.842, 1.981,0.00436,0.003474,1.274e+00,1.0669,0.8304, 47.50, 36.74, 3.838, 2.764,0.004583,0.003630
2170,3.013e-05,6.105e+00,0.8051,0.6459, 46.53, 35.87, 3.060, 2.125,0.00451,0.003610,1.265e+00,0.8249,0.7029, 47.26, 36.52, 3.654, 2.629,0.005704,0.004496
2171,3.012e-05,6.082e+00,0.8580,0.6956, 46.48, 35.83, 3.122, 2.166,0.00486,0.003892,1.256e+00,0.8887,0.7020, 47.24, 36.43, 1.943, 1.527,0.005059,0.003980
2172,3.010e-05,6.087e+00,0.7635,0.6156, 46.48, 35.82, 2.846, 1.961,0.00436,0.003465,1.241e+00,0.8626,0.6868, 47.00, 36.23, 1.968, 1.544,0.004310,0.003439
2173,3.009e-05,6.053e+00,0.7633,0.6078, 46.48, 35.83, 2.697, 1.878,0.00425,0.003349,1.272e+00,0.8505,0.6823, 47.48, 36.72, 4.029, 2.871,0.004329,0.003381
2174,3.007e-05,6.079e+00,0.7548,0.6044, 46.51, 35.86, 3.130, 2.180,0.00441,0.003483,1.258e+00,0.8258,0.6956, 47.23, 36.51, 3.695, 2.665,0.004401,0.003577
2175,3.005e-05,6.086e+00,0.8658,0.7061, 46.47, 35.81, 3.175, 2.175,0.00427,0.003381,1.252e+00,0.9146,0.7220, 47.22, 36.41, 2.004, 1.571,0.004302,0.003531
2176,3.004e-05,6.078e+00,0.7525,0.6031, 46.45, 35.82, 2.894, 1.991,0.00433,0.003441,1.237e+00,0.8236,0.7062, 46.92, 36.18, 1.888, 1.487,0.004652,0.003614
2177,3.002e-05,6.058e+00,0.7936,0.6379, 46.42, 35.76, 2.802, 1.935,0.00451,0.003597,1.276e+00,0.8478,0.6819, 47.52, 36.75, 3.895, 2.786,0.004836,0.003808
2178,3.001e-05,6.088e+00,0.7929,0.6378, 46.51, 35.86, 3.059, 2.127,0.00435,0.003432,1.256e+00,0.9569,0.7515, 47.20, 36.49, 3.671, 2.653,0.004272,0.003326
2179,2.999e-05,6.069e+00,0.7667,0.6111, 46.44, 35.80, 3.100, 2.148,0.00422,0.003380,1.251e+00,0.8764,0.7706, 47.20, 36.40, 1.892, 1.494,0.004297,0.003368
2180,2.998e-05,6.084e+00,0.8531,0.6898, 46.44, 35.79, 2.801, 1.947,0.00426,0.003397,1.238e+00,0.8281,0.7054, 46.95, 36.19, 1.929, 1.518,0.004410,0.003358
2181,2.996e-05,6.041e+00,0.7655,0.6224, 46.38, 35.75, 2.824, 1.954,0.00427,0.003345,1.273e+00,1.1449,0.8906, 47.46, 36.71, 3.910, 2.813,0.004803,0.003813
2182,2.995e-05,6.102e+00,0.8513,0.6755, 46.49, 35.83, 3.113, 2.162,0.00457,0.003614,1.258e+00,0.8200,0.6904, 47.19, 36.47, 3.784, 2.724,0.004884,0.003936
2183,2.993e-05,6.084e+00,0.8105,0.6531, 46.44, 35.78, 3.050, 2.117,0.00457,0.003660,1.248e+00,0.8307,0.6927, 47.13, 36.35, 2.012, 1.576,0.004468,0.003461
2184,2.992e-05,6.065e+00,0.7675,0.6180, 46.44, 35.81, 2.900, 1.996,0.00440,0.003515,1.238e+00,0.8982,0.7091, 46.89, 36.15, 1.959, 1.540,0.005125,0.003929
2185,2.990e-05,6.053e+00,0.8434,0.6720, 46.37, 35.74, 2.783, 1.928,0.00475,0.003822,1.272e+00,0.8451,0.6769, 47.46, 36.70, 3.884, 2.785,0.004661,0.003878
2186,2.988e-05,6.092e+00,0.7794,0.6187, 46.43, 35.78, 3.052, 2.096,0.00481,0.003841,1.260e+00,0.8421,0.6730, 47.24, 36.51, 3.618, 2.607,0.004781,0.003931
2187,2.987e-05,6.079e+00,0.8113,0.6472, 46.44, 35.80, 3.030, 2.109,0.00481,0.003837,1.249e+00,0.8716,0.6929, 47.18, 36.37, 1.933, 1.525,0.004264,0.003394
2188,2.985e-05,6.076e+00,0.7446,0.5937, 46.43, 35.78, 2.901, 1.982,0.00440,0.003493,1.239e+00,0.8434,0.6823, 46.91, 36.16, 1.929, 1.521,0.005102,0.003938
2189,2.984e-05,6.050e+00,0.7678,0.6122, 46.38, 35.74, 2.886, 1.999,0.00451,0.003632,1.266e+00,0.9625,0.7574, 47.36, 36.64, 3.918, 2.805,0.004324,0.003411
2190,2.982e-05,6.074e+00,0.7766,0.6165, 46.41, 35.79, 3.074, 2.133,0.00426,0.003415,1.254e+00,0.8620,0.6850, 47.16, 36.45, 3.645, 2.631,0.004360,0.003610
2191,2.981e-05,6.053e+00,0.7702,0.6222, 46.41, 35.77, 3.045, 2.142,0.00438,0.003510,1.251e+00,0.8977,0.7088, 47.21, 36.38, 1.928, 1.519,0.004258,0.003412
2192,2.979e-05,6.051e+00,0.7435,0.5930, 46.40, 35.77, 2.805, 1.929,0.00436,0.003490,1.242e+00,0.8367,0.6834, 46.95, 36.18, 1.923, 1.510,0.005463,0.004240
2193,2.978e-05,6.055e+00,0.7486,0.5997, 46.36, 35.73, 2.737, 1.915,0.00461,0.003720,1.268e+00,0.9271,0.7315, 47.38, 36.63, 3.920, 2.807,0.004757,0.003782
2194,2.976e-05,6.074e+00,0.7653,0.6157, 46.43, 35.78, 3.071, 2.124,0.00439,0.003463,1.255e+00,0.8930,0.7064, 47.17, 36.44, 3.544, 2.565,0.004564,0.003662
2195,2.975e-05,6.042e+00,0.7460,0.5995, 46.38, 35.76, 3.043, 2.126,0.00437,0.003471,1.251e+00,0.8418,0.6824, 47.20, 36.40, 2.034, 1.579,0.004288,0.003451
2196,2.973e-05,6.068e+00,0.7515,0.5988, 46.40, 35.76, 2.844, 1.985,0.00431,0.003442,1.238e+00,0.9002,0.7106, 46.94, 36.19, 1.929, 1.515,0.004574,0.003418
2197,2.972e-05,6.029e+00,0.7582,0.6041, 46.31, 35.68, 2.792, 1.934,0.00434,0.003441,1.267e+00,0.8534,0.6806, 47.38, 36.64, 3.777, 2.717,0.004490,0.003499
2198,2.970e-05,6.054e+00,0.7488,0.5998, 46.37, 35.72, 3.030, 2.117,0.00445,0.003516,1.255e+00,0.8577,0.6832, 47.12, 36.43, 3.811, 2.734,0.004764,0.003775
2199,2.968e-05,6.060e+00,0.7810,0.6224, 46.38, 35.76, 3.061, 2.116,0.00452,0.003610,1.247e+00,0.8380,0.6800, 47.10, 36.31, 1.958, 1.537,0.004604,0.003572
2200,2.967e-05,6.047e+00,0.7861,0.6268, 46.35, 35.71, 2.785, 1.950,0.00452,0.003602,1.233e+00,0.8282,0.6835, 46.83, 36.10, 1.845, 1.462,0.004787,0.003638
2201,2.965e-05,6.037e+00,0.7678,0.6196, 46.32, 35.70, 2.853, 1.976,0.00451,0.003601,1.269e+00,0.9655,0.7554, 47.41, 36.68, 3.922, 2.808,0.004382,0.003590
2202,2.964e-05,6.066e+00,0.7672,0.6209, 46.38, 35.75, 3.075, 2.108,0.00482,0.003866,1.257e+00,0.8647,0.6858, 47.11, 36.42, 3.717, 2.678,0.005566,0.004660
2203,2.962e-05,6.051e+00,0.7918,0.6269, 46.35, 35.72, 2.983, 2.065,0.00481,0.003805,1.245e+00,0.8328,0.6948, 47.07, 36.29, 2.000, 1.564,0.004448,0.003439
2204,2.961e-05,6.057e+00,0.8024,0.6384, 46.37, 35.75, 2.829, 1.966,0.00472,0.003778,1.235e+00,0.8240,0.6915, 46.82, 36.09, 1.841, 1.461,0.005246,0.004027
2205,2.959e-05,6.022e+00,0.7519,0.6065, 46.30, 35.68, 2.838, 1.950,0.00462,0.003693,1.268e+00,1.0375,0.8073, 47.40, 36.66, 4.012, 2.868,0.004339,0.003568
2206,2.958e-05,6.060e+00,0.8161,0.6493, 46.39, 35.75, 3.152, 2.165,0.00466,0.003739,1.258e+00,0.9484,0.7465, 47.18, 36.47, 3.513, 2.545,0.005088,0.004142
2207,2.956e-05,6.058e+00,0.7554,0.6125, 46.34, 35.72, 3.011, 2.102,0.00459,0.003655,1.239e+00,0.8352,0.7216, 46.98, 36.22, 1.876, 1.482,0.004306,0.003364
2208,2.955e-05,6.037e+00,0.8167,0.6561, 46.31, 35.68, 2.876, 1.976,0.00464,0.003664,1.231e+00,0.8197,0.6903, 46.75, 36.04, 1.809, 1.435,0.005385,0.004126
2209,2.953e-05,6.041e+00,0.7770,0.6234, 46.27, 35.67, 2.896, 1.983,0.00491,0.003934,1.270e+00,1.0670,0.8291, 47.43, 36.69, 3.823, 2.744,0.004531,0.003738
2210,2.951e-05,6.080e+00,0.8202,0.6500, 46.36, 35.75, 3.092, 2.144,0.00485,0.003884,1.256e+00,0.8260,0.6818, 47.12, 36.42, 3.731, 2.692,0.005195,0.004309
2211,2.950e-05,6.064e+00,0.7965,0.6291, 46.34, 35.71, 3.024, 2.112,0.00492,0.003919,1.243e+00,0.8288,0.6853, 47.03, 36.25, 1.976, 1.552,0.004618,0.003523
2212,2.948e-05,6.030e+00,0.7785,0.6216, 46.28, 35.66, 2.835, 1.951,0.00501,0.004024,1.238e+00,0.9074,0.7163, 46.79, 36.07, 1.806, 1.433,0.006243,0.004939
2213,2.947e-05,6.027e+00,0.7939,0.6394, 46.26, 35.64, 2.798, 1.920,0.00502,0.004026,1.268e+00,0.8808,0.6935, 47.39, 36.65, 3.842, 2.768,0.004636,0.003702
2214,2.945e-05,6.064e+00,0.7676,0.6131, 46.33, 35.71, 3.018, 2.093,0.00502,0.004057,1.259e+00,0.9841,0.7685, 47.16, 36.43, 3.578, 2.582,0.005549,0.004551
2215,2.944e-05,6.060e+00,0.7995,0.6476, 46.33, 35.69, 2.943, 2.023,0.00544,0.004361,1.247e+00,0.8842,0.6983, 47.08, 36.29, 2.082, 1.612,0.004890,0.003817
2216,2.942e-05,6.048e+00,0.7607,0.6084, 46.26, 35.66, 2.924, 2.026,0.00572,0.004664,1.245e+00,0.8370,0.7186, 46.84, 36.11, 1.889, 1.487,0.007029,0.005609
2217,2.941e-05,6.060e+00,0.8255,0.6671, 46.29, 35.67, 2.746, 1.922,0.00601,0.004885,1.264e+00,0.8449,0.6762, 47.30, 36.57, 3.759, 2.704,0.004735,0.003728
2218,2.939e-05,6.068e+00,0.7985,0.6272, 46.31, 35.68, 2.964, 2.037,0.00587,0.004657,1.263e+00,1.3200,1.0763, 47.09, 36.38, 3.345, 2.435,0.007099,0.005833
2219,2.938e-05,6.073e+00,0.9045,0.7338, 46.31, 35.68, 2.948, 2.062,0.00584,0.004664,1.242e+00,0.8290,0.6872, 47.03, 36.26, 2.082, 1.619,0.004333,0.003430
2220,2.936e-05,6.031e+00,0.7682,0.6238, 46.25, 35.65, 2.883, 1.997,0.00501,0.003993,1.239e+00,0.8284,0.7090, 46.79, 36.07, 1.867, 1.476,0.006436,0.005144
2221,2.934e-05,6.019e+00,0.7834,0.6186, 46.23, 35.60, 2.809, 1.968,0.00534,0.004265,1.262e+00,0.8688,0.6894, 47.32, 36.59, 3.714, 2.679,0.004227,0.003414
2222,2.933e-05,6.071e+00,0.8010,0.6444, 46.33, 35.71, 3.006, 2.096,0.00505,0.004024,1.252e+00,1.0675,0.8303, 46.99, 36.30, 3.677, 2.652,0.005851,0.004785
2223,2.931e-05,6.059e+00,0.8253,0.6696, 46.26, 35.64, 2.984, 2.079,0.00561,0.004525,1.245e+00,0.8294,0.6913, 47.06, 36.29, 2.044, 1.594,0.004592,0.003531
2224,2.930e-05,6.061e+00,0.7639,0.6167, 46.27, 35.67, 2.735, 1.920,0.00559,0.004465,1.244e+00,0.8244,0.7012, 46.83, 36.11, 1.876, 1.483,0.006955,0.005616
2225,2.928e-05,6.061e+00,0.8056,0.6553, 46.23, 35.64, 2.700, 1.899,0.00589,0.004814,1.249e+00,0.8391,0.6725, 47.05, 36.37, 3.757, 2.704,0.004337,0.003608
